Month,Direction of flight,Overseas port,Value,Value Unit,Value Label,Null Reason,Metadata 1
2004-08,Total,Nagoya,27,number,Number of flights,
2004-08,Total,Noumea,39,number,Number of flights,
2004-08,Total,Tokyo,62,number,Number of flights,
2004-08,Total,Coolangatta,110,number,Number of flights,
2004-08,Total,Perth,46,number,Number of flights,
2004-08,Total,Papeete,75,number,Number of flights,
2004-08,Total,Rarotonga,72,number,Number of flights,
2004-08,Total,Santiago,26,number,Number of flights,
2004-08,Total,Seoul,89,number,Number of flights,
2004-08,Total,San Francisco,29,number,Number of flights,
2004-08,Total,Shanghai,0,number,Number of flights,
2004-08,Total,Singapore,345,number,Number of flights,
2004-08,Total,Sydney,1571,number,Number of flights,
2004-08,Total,Tonga,72,number,Number of flights,
2004-08,Total,Taipei,31,number,Number of flights,
2004-08,Total,Port Vila,29,number,Number of flights,
2004-08,Total,Vancouver,0,number,Number of flights,
2004-08,Total,Total,4907,number,Number of flights,
2004-09,Arrivals,Adelaide,0,number,Number of flights,
2004-09,Arrivals,Apia,47,number,Number of flights,
2004-09,Arrivals,Beijing,0,number,Number of flights,
2004-09,Arrivals,Bangkok,43,number,Number of flights,
2004-09,Arrivals,Brisbane,360,number,Number of flights,
2004-09,Arrivals,Bandar Seri Begawan,16,number,Number of flights,
2004-09,Arrivals,Guangzhou,0,number,Number of flights,
2004-09,Arrivals,Cairns,8,number,Number of flights,
2004-09,Arrivals,Denpasar,9,number,Number of flights,
2004-09,Arrivals,Dubai,115,number,Number of flights,
2004-09,Arrivals,Buenos Aires,9,number,Number of flights,
2004-09,Arrivals,Hong Kong,73,number,Number of flights,
2004-09,Arrivals,Honolulu,20,number,Number of flights,
2004-09,Arrivals,Osaka,27,number,Number of flights,
2004-09,Arrivals,Kuala Lumpur,30,number,Number of flights,
2004-09,Arrivals,Los Angeles,143,number,Number of flights,
2004-09,Arrivals,London,30,number,Number of flights,
2004-09,Arrivals,Melbourne,403,number,Number of flights,
2004-09,Arrivals,Nadi,109,number,Number of flights,
2004-09,Arrivals,Nagoya,10,number,Number of flights,
2004-09,Arrivals,Noumea,20,number,Number of flights,
2004-09,Arrivals,Tokyo,30,number,Number of flights,
2004-09,Arrivals,Coolangatta,50,number,Number of flights,
2004-09,Arrivals,Perth,17,number,Number of flights,
2004-09,Arrivals,Papeete,33,number,Number of flights,
2004-09,Arrivals,Rarotonga,37,number,Number of flights,
2004-09,Arrivals,Santiago,13,number,Number of flights,
2004-09,Arrivals,Seoul,44,number,Number of flights,
2004-09,Arrivals,San Francisco,12,number,Number of flights,
2004-09,Arrivals,Shanghai,0,number,Number of flights,
2004-09,Arrivals,Singapore,164,number,Number of flights,
2004-09,Arrivals,Sydney,759,number,Number of flights,
2004-09,Arrivals,Tonga,40,number,Number of flights,
2004-09,Arrivals,Taipei,13,number,Number of flights,
2004-09,Arrivals,Port Vila,12,number,Number of flights,
2004-09,Arrivals,Vancouver,0,number,Number of flights,
2004-09,Arrivals,Total,2355,number,Number of flights,
2004-09,Departures,Adelaide,0,number,Number of flights,
2004-09,Departures,Apia,46,number,Number of flights,
2004-09,Departures,Beijing,0,number,Number of flights,
2004-09,Departures,Bangkok,45,number,Number of flights,
2004-09,Departures,Brisbane,366,number,Number of flights,
2004-09,Departures,Bandar Seri Begawan,16,number,Number of flights,
2004-09,Departures,Guangzhou,0,number,Number of flights,
2004-09,Departures,Cairns,8,number,Number of flights,
2004-09,Departures,Denpasar,9,number,Number of flights,
2004-09,Departures,Dubai,116,number,Number of flights,
2004-09,Departures,Buenos Aires,9,number,Number of flights,
2004-09,Departures,Hong Kong,75,number,Number of flights,
2004-09,Departures,Honolulu,17,number,Number of flights,
2004-09,Departures,Osaka,17,number,Number of flights,
2004-09,Departures,Kuala Lumpur,32,number,Number of flights,
2004-09,Departures,Los Angeles,152,number,Number of flights,
2004-09,Departures,London,30,number,Number of flights,
2004-09,Departures,Melbourne,404,number,Number of flights,
2004-09,Departures,Nadi,112,number,Number of flights,
2004-09,Departures,Nagoya,11,number,Number of flights,
2004-09,Departures,Noumea,20,number,Number of flights,
2004-09,Departures,Tokyo,30,number,Number of flights,
2004-09,Departures,Coolangatta,49,number,Number of flights,
2004-09,Departures,Perth,25,number,Number of flights,
2004-09,Departures,Papeete,37,number,Number of flights,
2004-09,Departures,Rarotonga,38,number,Number of flights,
2004-09,Departures,Santiago,13,number,Number of flights,
2004-09,Departures,Seoul,44,number,Number of flights,
2004-09,Departures,San Francisco,14,number,Number of flights,
2004-09,Departures,Shanghai,0,number,Number of flights,
2004-09,Departures,Singapore,167,number,Number of flights,
2004-09,Departures,Sydney,765,number,Number of flights,
2004-09,Departures,Tonga,40,number,Number of flights,
2004-09,Departures,Taipei,15,number,Number of flights,
2004-09,Departures,Port Vila,13,number,Number of flights,
2004-09,Departures,Vancouver,0,number,Number of flights,
2004-09,Departures,Total,2389,number,Number of flights,
2004-09,Total,Adelaide,0,number,Number of flights,
2004-09,Total,Apia,93,number,Number of flights,
2004-09,Total,Beijing,0,number,Number of flights,
2004-09,Total,Bangkok,88,number,Number of flights,
2004-09,Total,Brisbane,726,number,Number of flights,
2004-09,Total,Bandar Seri Begawan,32,number,Number of flights,
2004-09,Total,Guangzhou,0,number,Number of flights,
2004-09,Total,Cairns,16,number,Number of flights,
2004-09,Total,Denpasar,18,number,Number of flights,
2004-09,Total,Dubai,231,number,Number of flights,
2004-09,Total,Buenos Aires,18,number,Number of flights,
2004-09,Total,Hong Kong,148,number,Number of flights,
2004-09,Total,Honolulu,37,number,Number of flights,
2004-09,Total,Osaka,44,number,Number of flights,
2004-09,Total,Kuala Lumpur,62,number,Number of flights,
2004-09,Total,Los Angeles,295,number,Number of flights,
2004-09,Total,London,60,number,Number of flights,
2004-09,Total,Melbourne,807,number,Number of flights,
2004-09,Total,Nadi,221,number,Number of flights,
2004-09,Total,Nagoya,21,number,Number of flights,
2004-09,Total,Noumea,40,number,Number of flights,
2004-09,Total,Tokyo,60,number,Number of flights,
2004-09,Total,Coolangatta,99,number,Number of flights,
2004-09,Total,Perth,42,number,Number of flights,
2004-09,Total,Papeete,70,number,Number of flights,
2004-09,Total,Rarotonga,75,number,Number of flights,
2004-09,Total,Santiago,26,number,Number of flights,
2004-09,Total,Seoul,88,number,Number of flights,
2004-09,Total,San Francisco,26,number,Number of flights,
2004-09,Total,Shanghai,0,number,Number of flights,
2004-09,Total,Singapore,331,number,Number of flights,
2004-09,Total,Sydney,1524,number,Number of flights,
2004-09,Total,Tonga,80,number,Number of flights,
2004-09,Total,Taipei,28,number,Number of flights,
2004-09,Total,Port Vila,25,number,Number of flights,
2004-09,Total,Vancouver,0,number,Number of flights,
2004-09,Total,Total,4744,number,Number of flights,
2004-10,Arrivals,Adelaide,1,number,Number of flights,
2004-10,Arrivals,Apia,50,number,Number of flights,
2004-10,Arrivals,Beijing,0,number,Number of flights,
2004-10,Arrivals,Bangkok,44,number,Number of flights,
2004-10,Arrivals,Brisbane,368,number,Number of flights,
2004-10,Arrivals,Bandar Seri Begawan,19,number,Number of flights,
2004-10,Arrivals,Guangzhou,0,number,Number of flights,
2004-10,Arrivals,Cairns,10,number,Number of flights,
2004-10,Arrivals,Denpasar,8,number,Number of flights,
2004-10,Arrivals,Dubai,119,number,Number of flights,
2004-10,Arrivals,Buenos Aires,9,number,Number of flights,
2004-10,Arrivals,Hong Kong,76,number,Number of flights,
2004-10,Arrivals,Honolulu,20,number,Number of flights,
2004-10,Arrivals,Osaka,27,number,Number of flights,
2004-10,Arrivals,Kuala Lumpur,31,number,Number of flights,
2004-10,Arrivals,Los Angeles,140,number,Number of flights,
2004-10,Arrivals,London,31,number,Number of flights,
2004-10,Arrivals,Melbourne,403,number,Number of flights,
2004-10,Arrivals,Nadi,105,number,Number of flights,
2004-10,Arrivals,Nagoya,14,number,Number of flights,
2004-10,Arrivals,Noumea,18,number,Number of flights,
2004-10,Arrivals,Tokyo,30,number,Number of flights,
2004-10,Arrivals,Coolangatta,51,number,Number of flights,
2004-10,Arrivals,Perth,17,number,Number of flights,
2004-10,Arrivals,Papeete,40,number,Number of flights,
2004-10,Arrivals,Rarotonga,39,number,Number of flights,
2004-10,Arrivals,Santiago,13,number,Number of flights,
2004-10,Arrivals,Seoul,48,number,Number of flights,
2004-10,Arrivals,San Francisco,14,number,Number of flights,
2004-10,Arrivals,Shanghai,0,number,Number of flights,
2004-10,Arrivals,Singapore,168,number,Number of flights,
2004-10,Arrivals,Sydney,775,number,Number of flights,
2004-10,Arrivals,Tonga,40,number,Number of flights,
2004-10,Arrivals,Taipei,13,number,Number of flights,
2004-10,Arrivals,Port Vila,15,number,Number of flights,
2004-10,Arrivals,Vancouver,0,number,Number of flights,
2004-10,Arrivals,Total,2405,number,Number of flights,
2004-10,Departures,Adelaide,0,number,Number of flights,
2004-10,Departures,Apia,49,number,Number of flights,
2004-10,Departures,Beijing,0,number,Number of flights,
2004-10,Departures,Bangkok,50,number,Number of flights,
2004-10,Departures,Brisbane,362,number,Number of flights,
2004-10,Departures,Bandar Seri Begawan,19,number,Number of flights,
2004-10,Departures,Guangzhou,0,number,Number of flights,
2004-10,Departures,Cairns,11,number,Number of flights,
2004-10,Departures,Denpasar,8,number,Number of flights,
2004-10,Departures,Dubai,119,number,Number of flights,
2004-10,Departures,Buenos Aires,10,number,Number of flights,
2004-10,Departures,Hong Kong,81,number,Number of flights,
2004-10,Departures,Honolulu,17,number,Number of flights,
2004-10,Departures,Osaka,21,number,Number of flights,
2004-10,Departures,Kuala Lumpur,38,number,Number of flights,
2004-10,Departures,Los Angeles,153,number,Number of flights,
2004-10,Departures,London,31,number,Number of flights,
2004-10,Departures,Melbourne,413,number,Number of flights,
2004-10,Departures,Nadi,107,number,Number of flights,
2004-10,Departures,Nagoya,13,number,Number of flights,
2004-10,Departures,Noumea,18,number,Number of flights,
2004-10,Departures,Tokyo,29,number,Number of flights,
2004-10,Departures,Coolangatta,51,number,Number of flights,
2004-10,Departures,Perth,28,number,Number of flights,
2004-10,Departures,Papeete,44,number,Number of flights,
2004-10,Departures,Rarotonga,45,number,Number of flights,
2004-10,Departures,Santiago,13,number,Number of flights,
2004-10,Departures,Seoul,48,number,Number of flights,
2004-10,Departures,San Francisco,14,number,Number of flights,
2004-10,Departures,Shanghai,0,number,Number of flights,
2004-10,Departures,Singapore,173,number,Number of flights,
2004-10,Departures,Sydney,787,number,Number of flights,
2004-10,Departures,Tonga,39,number,Number of flights,
2004-10,Departures,Taipei,15,number,Number of flights,
2004-10,Departures,Port Vila,14,number,Number of flights,
2004-10,Departures,Vancouver,0,number,Number of flights,
2004-10,Departures,Total,2460,number,Number of flights,
2004-10,Total,Adelaide,1,number,Number of flights,
2004-10,Total,Apia,99,number,Number of flights,
2004-10,Total,Beijing,0,number,Number of flights,
2004-10,Total,Bangkok,94,number,Number of flights,
2004-10,Total,Brisbane,730,number,Number of flights,
2004-10,Total,Bandar Seri Begawan,38,number,Number of flights,
2004-10,Total,Guangzhou,0,number,Number of flights,
2004-10,Total,Cairns,21,number,Number of flights,
2004-10,Total,Denpasar,16,number,Number of flights,
2004-10,Total,Dubai,238,number,Number of flights,
2004-10,Total,Buenos Aires,19,number,Number of flights,
2004-10,Total,Hong Kong,157,number,Number of flights,
2004-10,Total,Honolulu,37,number,Number of flights,
2004-10,Total,Osaka,48,number,Number of flights,
2004-10,Total,Kuala Lumpur,69,number,Number of flights,
2004-10,Total,Los Angeles,293,number,Number of flights,
2004-10,Total,London,62,number,Number of flights,
2004-10,Total,Melbourne,816,number,Number of flights,
2004-10,Total,Nadi,212,number,Number of flights,
2004-10,Total,Nagoya,27,number,Number of flights,
2004-10,Total,Noumea,36,number,Number of flights,
2004-10,Total,Tokyo,59,number,Number of flights,
2004-10,Total,Coolangatta,102,number,Number of flights,
2004-10,Total,Perth,45,number,Number of flights,
2004-10,Total,Papeete,84,number,Number of flights,
2004-10,Total,Rarotonga,84,number,Number of flights,
2004-10,Total,Santiago,26,number,Number of flights,
2004-10,Total,Seoul,96,number,Number of flights,
2004-10,Total,San Francisco,28,number,Number of flights,
2004-10,Total,Shanghai,0,number,Number of flights,
2004-10,Total,Singapore,341,number,Number of flights,
2004-10,Total,Sydney,1562,number,Number of flights,
2004-10,Total,Tonga,79,number,Number of flights,
2004-10,Total,Taipei,28,number,Number of flights,
2004-10,Total,Port Vila,29,number,Number of flights,
2004-10,Total,Vancouver,0,number,Number of flights,
2004-10,Total,Total,4865,number,Number of flights,
2004-11,Arrivals,Adelaide,0,number,Number of flights,
2004-11,Arrivals,Apia,44,number,Number of flights,
2004-11,Arrivals,Beijing,0,number,Number of flights,
2004-11,Arrivals,Bangkok,43,number,Number of flights,
2004-11,Arrivals,Brisbane,339,number,Number of flights,
2004-11,Arrivals,Bandar Seri Begawan,13,number,Number of flights,
2004-11,Arrivals,Guangzhou,0,number,Number of flights,
2004-11,Arrivals,Cairns,13,number,Number of flights,
2004-11,Arrivals,Denpasar,8,number,Number of flights,
2004-11,Arrivals,Dubai,112,number,Number of flights,
2004-11,Arrivals,Buenos Aires,8,number,Number of flights,
2004-11,Arrivals,Hong Kong,81,number,Number of flights,
2004-11,Arrivals,Honolulu,20,number,Number of flights,
2004-11,Arrivals,Osaka,38,number,Number of flights,
2004-11,Arrivals,Kuala Lumpur,32,number,Number of flights,
2004-11,Arrivals,Los Angeles,136,number,Number of flights,
2004-11,Arrivals,London,30,number,Number of flights,
2004-11,Arrivals,Melbourne,406,number,Number of flights,
2004-11,Arrivals,Nadi,97,number,Number of flights,
2004-11,Arrivals,Nagoya,13,number,Number of flights,
2004-11,Arrivals,Noumea,16,number,Number of flights,
2004-11,Arrivals,Tokyo,30,number,Number of flights,
2004-11,Arrivals,Coolangatta,44,number,Number of flights,
2004-11,Arrivals,Perth,30,number,Number of flights,
2004-11,Arrivals,Papeete,40,number,Number of flights,
2004-11,Arrivals,Rarotonga,41,number,Number of flights,
2004-11,Arrivals,Santiago,13,number,Number of flights,
2004-11,Arrivals,Seoul,48,number,Number of flights,
2004-11,Arrivals,San Francisco,14,number,Number of flights,
2004-11,Arrivals,Shanghai,0,number,Number of flights,
2004-11,Arrivals,Singapore,173,number,Number of flights,
2004-11,Arrivals,Sydney,731,number,Number of flights,
2004-11,Arrivals,Tonga,39,number,Number of flights,
2004-11,Arrivals,Taipei,17,number,Number of flights,
2004-11,Arrivals,Port Vila,12,number,Number of flights,
2004-11,Arrivals,Vancouver,0,number,Number of flights,
2004-11,Arrivals,Total,2384,number,Number of flights,
2004-11,Departures,Adelaide,0,number,Number of flights,
2004-11,Departures,Apia,49,number,Number of flights,
2004-11,Departures,Beijing,0,number,Number of flights,
2004-11,Departures,Bangkok,50,number,Number of flights,
2004-11,Departures,Brisbane,350,number,Number of flights,
2004-11,Departures,Bandar Seri Begawan,13,number,Number of flights,
2004-11,Departures,Guangzhou,0,number,Number of flights,
2004-11,Departures,Cairns,14,number,Number of flights,
2004-11,Departures,Denpasar,8,number,Number of flights,
2004-11,Departures,Dubai,113,number,Number of flights,
2004-11,Departures,Buenos Aires,8,number,Number of flights,
2004-11,Departures,Hong Kong,92,number,Number of flights,
2004-11,Departures,Honolulu,14,number,Number of flights,
2004-11,Departures,Osaka,35,number,Number of flights,
2004-11,Departures,Kuala Lumpur,48,number,Number of flights,
2004-11,Departures,Los Angeles,149,number,Number of flights,
2004-11,Departures,London,30,number,Number of flights,
2004-11,Departures,Melbourne,415,number,Number of flights,
2004-11,Departures,Nadi,98,number,Number of flights,
2004-11,Departures,Nagoya,13,number,Number of flights,
2004-11,Departures,Noumea,16,number,Number of flights,
2004-11,Departures,Tokyo,35,number,Number of flights,
2004-11,Departures,Coolangatta,46,number,Number of flights,
2004-11,Departures,Perth,48,number,Number of flights,
2004-11,Departures,Papeete,43,number,Number of flights,
2004-11,Departures,Rarotonga,41,number,Number of flights,
2004-11,Departures,Santiago,13,number,Number of flights,
2004-11,Departures,Seoul,50,number,Number of flights,
2004-11,Departures,San Francisco,13,number,Number of flights,
2004-11,Departures,Shanghai,0,number,Number of flights,
2004-11,Departures,Singapore,189,number,Number of flights,
2004-11,Departures,Sydney,740,number,Number of flights,
2004-11,Departures,Tonga,44,number,Number of flights,
2004-11,Departures,Taipei,22,number,Number of flights,
2004-11,Departures,Port Vila,11,number,Number of flights,
2004-11,Departures,Vancouver,0,number,Number of flights,
2004-11,Departures,Total,2515,number,Number of flights,
2004-11,Total,Adelaide,0,number,Number of flights,
2004-11,Total,Apia,93,number,Number of flights,
2004-11,Total,Beijing,0,number,Number of flights,
2004-11,Total,Bangkok,93,number,Number of flights,
2004-11,Total,Brisbane,689,number,Number of flights,
2004-11,Total,Bandar Seri Begawan,26,number,Number of flights,
2004-11,Total,Guangzhou,0,number,Number of flights,
2004-11,Total,Cairns,27,number,Number of flights,
2004-11,Total,Denpasar,16,number,Number of flights,
2004-11,Total,Dubai,225,number,Number of flights,
2004-11,Total,Buenos Aires,16,number,Number of flights,
2004-11,Total,Hong Kong,173,number,Number of flights,
2004-11,Total,Honolulu,34,number,Number of flights,
2004-11,Total,Osaka,73,number,Number of flights,
2004-11,Total,Kuala Lumpur,80,number,Number of flights,
2004-11,Total,Los Angeles,285,number,Number of flights,
2004-11,Total,London,60,number,Number of flights,
2004-11,Total,Melbourne,821,number,Number of flights,
2004-11,Total,Nadi,195,number,Number of flights,
2004-11,Total,Nagoya,26,number,Number of flights,
2004-11,Total,Noumea,32,number,Number of flights,
2004-11,Total,Tokyo,65,number,Number of flights,
2004-11,Total,Coolangatta,90,number,Number of flights,
2004-11,Total,Perth,78,number,Number of flights,
2004-11,Total,Papeete,83,number,Number of flights,
2004-11,Total,Rarotonga,82,number,Number of flights,
2004-11,Total,Santiago,26,number,Number of flights,
2004-11,Total,Seoul,98,number,Number of flights,
2004-11,Total,San Francisco,27,number,Number of flights,
2004-11,Total,Shanghai,0,number,Number of flights,
2004-11,Total,Singapore,362,number,Number of flights,
2004-11,Total,Sydney,1471,number,Number of flights,
2004-11,Total,Tonga,83,number,Number of flights,
2004-11,Total,Taipei,39,number,Number of flights,
2004-11,Total,Port Vila,23,number,Number of flights,
2004-11,Total,Vancouver,0,number,Number of flights,
2004-11,Total,Total,4899,number,Number of flights,
2004-12,Arrivals,Adelaide,8,number,Number of flights,
2004-12,Arrivals,Apia,52,number,Number of flights,
2004-12,Arrivals,Beijing,0,number,Number of flights,
2004-12,Arrivals,Bangkok,45,number,Number of flights,
2004-12,Arrivals,Brisbane,363,number,Number of flights,
2004-12,Arrivals,Bandar Seri Begawan,13,number,Number of flights,
2004-12,Arrivals,Guangzhou,0,number,Number of flights,
2004-12,Arrivals,Cairns,14,number,Number of flights,
2004-12,Arrivals,Denpasar,9,number,Number of flights,
2004-12,Arrivals,Dubai,122,number,Number of flights,
2004-12,Arrivals,Buenos Aires,12,number,Number of flights,
2004-12,Arrivals,Hong Kong,84,number,Number of flights,
2004-12,Arrivals,Honolulu,14,number,Number of flights,
2004-12,Arrivals,Osaka,40,number,Number of flights,
2004-12,Arrivals,Kuala Lumpur,31,number,Number of flights,
2004-12,Arrivals,Los Angeles,140,number,Number of flights,
2004-12,Arrivals,London,31,number,Number of flights,
2004-12,Arrivals,Melbourne,428,number,Number of flights,
2004-12,Arrivals,Nadi,100,number,Number of flights,
2004-12,Arrivals,Nagoya,13,number,Number of flights,
2004-12,Arrivals,Noumea,21,number,Number of flights,
2004-12,Arrivals,Tokyo,30,number,Number of flights,
2004-12,Arrivals,Coolangatta,54,number,Number of flights,
2004-12,Arrivals,Perth,31,number,Number of flights,
2004-12,Arrivals,Papeete,43,number,Number of flights,
2004-12,Arrivals,Rarotonga,44,number,Number of flights,
2004-12,Arrivals,Santiago,17,number,Number of flights,
2004-12,Arrivals,Seoul,60,number,Number of flights,
2004-12,Arrivals,San Francisco,13,number,Number of flights,
2004-12,Arrivals,Shanghai,0,number,Number of flights,
2004-12,Arrivals,Singapore,179,number,Number of flights,
2004-12,Arrivals,Sydney,778,number,Number of flights,
2004-12,Arrivals,Tonga,42,number,Number of flights,
2004-12,Arrivals,Taipei,18,number,Number of flights,
2004-12,Arrivals,Port Vila,12,number,Number of flights,
2004-12,Arrivals,Vancouver,0,number,Number of flights,
2004-12,Arrivals,Total,2539,number,Number of flights,
2004-12,Departures,Adelaide,9,number,Number of flights,
2004-12,Departures,Apia,52,number,Number of flights,
2004-12,Departures,Beijing,0,number,Number of flights,
2004-12,Departures,Bangkok,51,number,Number of flights,
2004-12,Departures,Brisbane,369,number,Number of flights,
2004-12,Departures,Bandar Seri Begawan,13,number,Number of flights,
2004-12,Departures,Guangzhou,0,number,Number of flights,
2004-12,Departures,Cairns,15,number,Number of flights,
2004-12,Departures,Denpasar,9,number,Number of flights,
2004-12,Departures,Dubai,124,number,Number of flights,
2004-12,Departures,Buenos Aires,12,number,Number of flights,
2004-12,Departures,Hong Kong,93,number,Number of flights,
2004-12,Departures,Honolulu,13,number,Number of flights,
2004-12,Departures,Osaka,34,number,Number of flights,
2004-12,Departures,Kuala Lumpur,45,number,Number of flights,
2004-12,Departures,Los Angeles,161,number,Number of flights,
2004-12,Departures,London,31,number,Number of flights,
2004-12,Departures,Melbourne,433,number,Number of flights,
2004-12,Departures,Nadi,103,number,Number of flights,
2004-12,Departures,Nagoya,13,number,Number of flights,
2004-12,Departures,Noumea,19,number,Number of flights,
2004-12,Departures,Tokyo,34,number,Number of flights,
2004-12,Departures,Coolangatta,55,number,Number of flights,
2004-12,Departures,Perth,41,number,Number of flights,
2004-12,Departures,Papeete,44,number,Number of flights,
2004-12,Departures,Rarotonga,44,number,Number of flights,
2004-12,Departures,Santiago,17,number,Number of flights,
2004-12,Departures,Seoul,60,number,Number of flights,
2004-12,Departures,San Francisco,16,number,Number of flights,
2004-12,Departures,Shanghai,0,number,Number of flights,
2004-12,Departures,Singapore,191,number,Number of flights,
2004-12,Departures,Sydney,783,number,Number of flights,
2004-12,Departures,Tonga,46,number,Number of flights,
2004-12,Departures,Taipei,22,number,Number of flights,
2004-12,Departures,Port Vila,14,number,Number of flights,
2004-12,Departures,Vancouver,0,number,Number of flights,
2004-12,Departures,Total,2628,number,Number of flights,
2004-12,Total,Adelaide,17,number,Number of flights,
2004-12,Total,Apia,104,number,Number of flights,
2004-12,Total,Beijing,0,number,Number of flights,
2004-12,Total,Bangkok,96,number,Number of flights,
2004-12,Total,Brisbane,732,number,Number of flights,
2004-12,Total,Bandar Seri Begawan,26,number,Number of flights,
2004-12,Total,Guangzhou,0,number,Number of flights,
2004-12,Total,Cairns,29,number,Number of flights,
2004-12,Total,Denpasar,18,number,Number of flights,
2004-12,Total,Dubai,246,number,Number of flights,
2004-12,Total,Buenos Aires,24,number,Number of flights,
2004-12,Total,Hong Kong,177,number,Number of flights,
2004-12,Total,Honolulu,27,number,Number of flights,
2004-12,Total,Osaka,74,number,Number of flights,
2004-12,Total,Kuala Lumpur,76,number,Number of flights,
2004-12,Total,Los Angeles,301,number,Number of flights,
2004-12,Total,London,62,number,Number of flights,
2004-12,Total,Melbourne,861,number,Number of flights,
2004-12,Total,Nadi,203,number,Number of flights,
2004-12,Total,Nagoya,26,number,Number of flights,
2004-12,Total,Noumea,40,number,Number of flights,
2004-12,Total,Tokyo,64,number,Number of flights,
2004-12,Total,Coolangatta,109,number,Number of flights,
2004-12,Total,Perth,72,number,Number of flights,
2004-12,Total,Papeete,87,number,Number of flights,
2004-12,Total,Rarotonga,88,number,Number of flights,
2004-12,Total,Santiago,34,number,Number of flights,
2004-12,Total,Seoul,120,number,Number of flights,
2004-12,Total,San Francisco,29,number,Number of flights,
2004-12,Total,Shanghai,0,number,Number of flights,
2004-12,Total,Singapore,370,number,Number of flights,
2004-12,Total,Sydney,1561,number,Number of flights,
2004-12,Total,Tonga,88,number,Number of flights,
2004-12,Total,Taipei,40,number,Number of flights,
2004-12,Total,Port Vila,26,number,Number of flights,
2004-12,Total,Vancouver,0,number,Number of flights,
2004-12,Total,Total,5167,number,Number of flights,
2005-01,Arrivals,Adelaide,12,number,Number of flights,
2005-01,Arrivals,Apia,55,number,Number of flights,
2005-01,Arrivals,Beijing,0,number,Number of flights,
2005-01,Arrivals,Bangkok,44,number,Number of flights,
2005-01,Arrivals,Brisbane,382,number,Number of flights,
2005-01,Arrivals,Bandar Seri Begawan,14,number,Number of flights,
2005-01,Arrivals,Guangzhou,0,number,Number of flights,
2005-01,Arrivals,Cairns,13,number,Number of flights,
2005-01,Arrivals,Denpasar,9,number,Number of flights,
2005-01,Arrivals,Dubai,122,number,Number of flights,
2005-01,Arrivals,Buenos Aires,14,number,Number of flights,
2005-01,Arrivals,Hong Kong,84,number,Number of flights,
2005-01,Arrivals,Honolulu,20,number,Number of flights,
2005-01,Arrivals,Osaka,40,number,Number of flights,
2005-01,Arrivals,Kuala Lumpur,31,number,Number of flights,
2005-01,Arrivals,Los Angeles,142,number,Number of flights,
2005-01,Arrivals,London,31,number,Number of flights,
2005-01,Arrivals,Melbourne,428,number,Number of flights,
2005-01,Arrivals,Nadi,108,number,Number of flights,
2005-01,Arrivals,Nagoya,13,number,Number of flights,
2005-01,Arrivals,Noumea,21,number,Number of flights,
2005-01,Arrivals,Tokyo,31,number,Number of flights,
2005-01,Arrivals,Coolangatta,63,number,Number of flights,
2005-01,Arrivals,Perth,32,number,Number of flights,
2005-01,Arrivals,Papeete,45,number,Number of flights,
2005-01,Arrivals,Rarotonga,44,number,Number of flights,
2005-01,Arrivals,Santiago,18,number,Number of flights,
2005-01,Arrivals,Seoul,63,number,Number of flights,
2005-01,Arrivals,San Francisco,13,number,Number of flights,
2005-01,Arrivals,Shanghai,0,number,Number of flights,
2005-01,Arrivals,Singapore,178,number,Number of flights,
2005-01,Arrivals,Sydney,776,number,Number of flights,
2005-01,Arrivals,Tonga,43,number,Number of flights,
2005-01,Arrivals,Taipei,21,number,Number of flights,
2005-01,Arrivals,Port Vila,15,number,Number of flights,
2005-01,Arrivals,Vancouver,0,number,Number of flights,
2005-01,Arrivals,Total,2586,number,Number of flights,
2005-01,Departures,Adelaide,12,number,Number of flights,
2005-01,Departures,Apia,57,number,Number of flights,
2005-01,Departures,Beijing,0,number,Number of flights,
2005-01,Departures,Bangkok,49,number,Number of flights,
2005-01,Departures,Brisbane,378,number,Number of flights,
2005-01,Departures,Bandar Seri Begawan,14,number,Number of flights,
2005-01,Departures,Guangzhou,0,number,Number of flights,
2005-01,Departures,Cairns,15,number,Number of flights,
2005-01,Departures,Denpasar,8,number,Number of flights,
2005-01,Departures,Dubai,122,number,Number of flights,
2005-01,Departures,Buenos Aires,14,number,Number of flights,
2005-01,Departures,Hong Kong,95,number,Number of flights,
2005-01,Departures,Honolulu,15,number,Number of flights,
2005-01,Departures,Osaka,32,number,Number of flights,
2005-01,Departures,Kuala Lumpur,50,number,Number of flights,
2005-01,Departures,Los Angeles,158,number,Number of flights,
2005-01,Departures,London,32,number,Number of flights,
2005-01,Departures,Melbourne,432,number,Number of flights,
2005-01,Departures,Nadi,111,number,Number of flights,
2005-01,Departures,Nagoya,14,number,Number of flights,
2005-01,Departures,Noumea,19,number,Number of flights,
2005-01,Departures,Tokyo,33,number,Number of flights,
2005-01,Departures,Coolangatta,65,number,Number of flights,
2005-01,Departures,Perth,49,number,Number of flights,
2005-01,Departures,Papeete,44,number,Number of flights,
2005-01,Departures,Rarotonga,45,number,Number of flights,
2005-01,Departures,Santiago,18,number,Number of flights,
2005-01,Departures,Seoul,64,number,Number of flights,
2005-01,Departures,San Francisco,13,number,Number of flights,
2005-01,Departures,Shanghai,0,number,Number of flights,
2005-01,Departures,Singapore,191,number,Number of flights,
2005-01,Departures,Sydney,796,number,Number of flights,
2005-01,Departures,Tonga,47,number,Number of flights,
